name,x,y
"Newport Pier, Southside",-117.9289,33.6069
Newport Point,-117.925,33.6052
Newport Beach Southside,-117.9297,33.6048
Newport Beach Pier,-117.9315,33.6058
The Wedge,-117.882,33.593
Corona del Mar,-117.8771,33.5898
Crystal Cove,-117.8214,33.559
Crescent Bay,-117.8016,33.5462
Rockpile,-117.7916,33.5427
Thalia Street,-117.7799,33.5356
Brooks Street,-117.7776,33.5327
Agate Street,-117.773,33.5278
Aliso Creek,-117.7524,33.5089
Salt Creek,-117.7229,33.4758
Strands,-117.7168,33.4663
Doheny State Beach,-117.6853,33.461
Poche Beach,-117.646,33.4404
204s,-117.627,33.4248
"San Clemente Pier, Northside",-117.621,33.4202
T-Street,-117.6195,33.418
San Clemente State Beach,-117.6075,33.4048
Cottons,-117.5985,33.39
Upper Trestles,-117.5944,33.3845
Lower Trestles,-117.5884,33.3814
Middles,-117.5833,33.3804
Church,-117.5789,33.3796
San Onofre State Beach,-117.5658,33.3726
Trails,-117.5417,33.3594
Oceanside Harbor,-117.3948,33.2024
Oceanside Pier,-117.3867,33.1948
"Oceanside Pier, Southside",-117.385,33.1928
"The Rock, Oceanside",-117.3753,33.182
Forster St. Oceanside,-117.3746,33.1823
Carlsbad State Beach,-117.3514,33.1538
Tamarack,-117.3503,33.1495
Terra Mar Point,-117.3367,33.1303
Ponto,-117.3153,33.0869
Grandview,-117.3105,33.0754
Beacons,-117.3058,33.0653
Moonlight State Beach,-117.2997,33.0469
D Street,-117.2994,33.0457
Swami's,-117.2955,33.0342
Pipes,-117.2888,33.0246
San Elijo State Beach,-117.2853,33.0209
Cardiff Reef,-117.2822,33.0135
George's,-117.2803,33.0111
Seaside Reef,-117.2811,33.0021
Solana Beach,-117.2743,32.9894
Del Mar Rivermouth,-117.2721,32.9753
25th St.,-117.2706,32.9694
Del Mar Beachbreak,-117.2703,32.9677
Del Mar,-117.2687,32.9619
15th St.,-117.2696,32.9592
Torrey Pines State Beach,-117.2599,32.9271
Blacks,-117.253,32.8772
Scripps,-117.2561,32.8658
La Jolla Shores,-117.257,32.863
Horseshoe,-117.284,32.8383
Windansea,-117.2816,32.8298
Birdrock,-117.2738,32.8131
PB Point,-117.2689,32.8066
Old Man's at Tourmaline,-117.2648,32.806
Pacific Beach,-117.2578,32.7966
Mission Beach,-117.2551,32.7766
Ocean Beach,-117.2534,32.7503
Sunset Cliffs,-117.2572,32.7369
Coronado Beach,-117.1742,32.6744
Imperial Beach Pier,-117.1347,32.5772
Tijuana Slough,-117.1327,32.5571
San Antonio Del Mar - Norte,-117.099,32.427
Baja Malibu,-117.096,32.417
Marisol North Point,-117.092,32.398
Marisol,-117.092,32.388
Rosarito Beach,-117.0668,32.3489
Renes,-117.049,32.312
Alfonsos,-117.038,32.274
Popotla,-117.026,32.268
Calafia,-117.018,32.2668
El Morro Point (K37.5),-117.008,32.264
K-38,-117.006,32.264
Teresa's,-116.9935,32.2616
Las Gaviotas,-116.963,32.252
K-40,-116.939,32.241
Rancho Santini,-116.922,32.218
Campo Lopez (K-55),-116.899,32.1569
K-55 1/2,-116.898,32.153
Primo Tapia,-116.908,32.152
Rauls,-116.904,32.145
Cantamar Settlement,-116.9,32.139
Dunes,-116.8916,32.1375
Halfway House,-116.896,32.131
Alisitos,-116.891,32.125
La Fonda,-116.888,32.118
La Mision,-116.89,32.105
La Salina,-116.887,32.058
El Paso,-116.887,32.036
Mirador Viewpoint,-116.854,31.986
Salsipuedes,-116.7914,31.9764
San Miguel,-116.7312,31.9002
Todos Santos / Killers,-116.8082,31.809
3Ms,-116.69,31.878
Cannery Stacks,-116.682,31.869
California Trailer Park,-116.669,31.859
Ensenada Beaches,-116.632,31.778
Boca De Santo Tomas,-116.693,31.561
Lighthouse (Punta San Jose),-116.589,31.462
Punta Cabras,-116.457,31.329
K-181,-116.418,31.297
San Antonio Del Mar - Sur,-116.345,31.037
Cabo Colonet,-116.268,30.953
Quatro Casas,-116.177,30.857
Roberts Left,-116.15,30.855
Punta San Jacinto (Shipwrecks),-116.136,30.843
Rincon De Baja,-116.116,30.827
Camalu,-116.087,30.813
Playa San Ramon,-116.053,30.734
Playa Santa Maria,-115.854,30.326
Cielito Lindo,-115.833,30.293
El Socorro,-115.812,30.2
Casas,-115.818,30.143
Punta Baja,-115.817,29.941
Punta San Antonio,-115.706,29.744
Punta San Carlos,-115.5,29.602
Punta Canoas,-115.178,29.42
Punta Blanca,-114.703,29.089
Punta Cono,-114.585,28.957
Punta Maria,-114.529,28.912
El Cardon,-114.464,28.9
Punta Ositos,-114.44,28.872
Punta Negra,-114.391,28.801
Punta Sta Rosalillita,-114.245,28.6539
Open Doors,-115.159,27.8629
Bahia Tortugas (Turtle Bay),-114.899,27.658
Asuncion Bay,-114.268,27.146
San Hipolito,-114.009,26.967
La Bocana,-113.74,26.8
Punta Abreojos,-113.527,26.7489
Scorpion Bay,-112.475,26.2424
Punta San Gregorio,-112.314,26.072
Las Barrancas,-112.23,26.014
San Jorge,-112.105,25.683
La Laguna,-112.592,26.278
Punta Santo Domingo,-112.69,26.324
Campo Renes,-113.484,26.793
Playa Elefante (Isla Cedros),-115.327,28.165
Puerto San Andres,-114.299,28.691
Punta Rosarito,-114.171,28.572
The Wall,-114.15,28.551
Millers Landing,-114.078,28.484
Mag Bay,-112.237,24.756
Punta Conejo,-111.0069,24.0718
Punta Marquez,-110.883,23.956
Beachbreak,-110.739,23.82
La Bocana,-110.35,23.568
La Pastora,-110.33,23.551
Playa San Pedro,-110.313,23.535
Punta Colorados,-109.513,23.579
Punta Arenas,-109.469,23.546
El Rincon,-109.452,23.484
Cabo Pulmo,-109.422,23.417
Los Frailes,-109.42,23.379
Frailes South,-109.423,23.342
Boca Del Solado,-109.436,23.254
Nine Palms,-109.476,23.174
Shipwreck,-109.527,23.12
The Estuary,-109.68,23.0487
Zippers,-109.714,23.029
The Rock,-109.7146,23.0251
Old Man's,-109.7147,23.0236
Costa Azul,-109.717,23.015
Punta Pamilla,-109.712,23.008
Bahia Chileno,-109.804,22.945
Monuments,-109.869,22.896
Backwash,-109.895,22.892
Migrino,-110.117,23.099
Punta Gasparino,-110.145,23.179
Cerritos,-110.1771,23.3288
Pescadero,-110.19,23.347
San Pedrito,-110.2027,23.3673
Las Palmas,-110.2144,23.3915
Todos Santos,-110.2452,23.4447
Tiburon,-106.885,23.802
Milagro,-106.884,23.796
Patoles,-106.847,23.742
Dimas Rivermouth,-106.812,23.701
Las Labradas,-106.767,23.613
Marmols,-106.629,23.492
Rucos,-106.583,23.441
Playa Bruja,-106.492,23.303
Las Flores,-106.454,23.241
El Camaron,-106.448,23.238
Valentinos,-106.445,23.237
Los Pinos,-106.429,23.209
Stone Island,-106.4,23.183
Barron,-106.295,23.089
Playa Novillero,-105.6859,22.3777
San Blas,-105.284,21.526
Stoners Point,-105.262,21.512
Las Islitas,-105.246,21.516
Aticama,-105.202,21.484
Santa Cruz,-105.203,21.437
Punta Custodio,-105.247,21.346
Chacala,-105.23,21.188
Costa Azul,-105.401,20.934
San Pancho,-105.418,20.9
Ostiones,-105.43,20.8822
Sayulita,-105.441,20.872
Palmitas,-105.4973,20.7658
El Anclote,-105.521,20.769
La Lancha,-105.494,20.762
Banderas,-105.46,20.749
El Faro,-105.531,20.756
Bahia TW,-105.538,20.76
Hammerhead,-106.226,21.3155
Punta Burros,-105.454,20.7505
Veneros,-105.436,20.747
Quimixto,-105.3635,20.5057
Playa Tenacatita,-104.855,19.289
Boca de Iguanas,-104.819,19.305
Barra de Navidad,-104.6858,19.1998
Manzanillo,-104.368,19.118
Cuyutlan,-104.073,18.915
El Paraiso,-103.99,18.873
Pascuales,-103.962,18.853
Boca de Apisa,-103.736,18.683
Las Brisas,-103.642,18.556
La Ticla,-103.5862,18.5081
La Ticla,-103.56,18.453
Huahua,-103.011,18.175
Rio Nexpa,-102.792,18.082
Playa Azul,-102.349,17.977
El Faro (Guerrero),-102.167,17.9215
Petacalco,-102.101,17.9803
The Ranch,-101.871,17.914
La Saladita,-101.774,17.836
Troncones,-101.749,17.794
Playa Linda,-101.649,17.695
Ixtapa,-101.609,17.659
Las Gatas,-101.554,17.622
Barra de Potosi,-101.45,17.539
La Barrita,-101.185,17.411
Puerto Vincante Guerro,-101.053,17.269
Playa Boca Chica,-100.65,17.1309
Acapulco,-99.9,16.82
Papanoa,-100.766,17.172
Playa Michigan,-100.675,17.136
Playa Paraiso,-100.481,17.077
Revolcadero,-99.826,16.789
Barra Vieja,-99.627,16.686
Chacahua,-97.674,15.967
Cerro Hermosa,-97.536,15.967
Carrizalillo,-97.0796,15.859
Puerto Escondido,-97.06,15.846
La Punta,-97.048,15.831
Barra de Colotepec,-97.019,15.806
San Agustinillo,-96.55,15.663
Zipolite,-96.53,15.657
Rio de Coyula,-96.304,15.685
San Agustin,-96.246,15.684
Playa La Bocana,-96.054,15.786
Playa El Mojon,-96.006,15.806
Barra de la Cruz,-95.964,15.821
La Jolla,-95.776,15.876
Punta Chipehua,-95.3746,16.0365
Chivo,-95.2745,16.1078
Punta Conejo ,-95.2465,16.1355
Salina Cruz,-95.246,16.137
La Ventosa,-95.1482,16.1865
Puerto Madero,-92.428,14.719
Ocos,-92.195,14.503
Tilapa,-92.181,14.494
Champerico,-91.918,14.292
Tulate,-91.723,14.154
Tecojate,-91.309,13.95
Sipacate,-91.146,13.92
El Paredon,-91.078,13.913
La Barrita,-90.956,13.911
Chulamar,-90.873,13.913
Puerto San Jose,-90.822,13.914
La Barra - Likin,-90.772,13.9224
Iztapa,-90.721,13.925
Monterrico,-90.483,13.887
Hawaii,-90.412,13.863
Las Lisas,-90.248,13.792
Barra de la Gabina,-90.213,13.778
Negrei,-89.836,13.571
Cristo de Salinitas,-89.83,13.551
Los Cobanos,-89.8072,13.522
Mizata,-89.597,13.509
K-61,-89.473,13.498
El Zonte,-89.4394,13.4933
El Palmarcito,-89.4217,13.4937
Sunzal,-89.39,13.4917
La Bocana,-89.381,13.4916
Playa Conchalio,-89.3395,13.4832
Punta Roca,-89.3265,13.4797
La Paz,-89.3238,13.4835
El Muelle (Pier),-89.32,13.485900000000001
La Libertad,-89.306,13.4849
Playa San Diego,-89.2861,13.4797
El Pimental,-89.084,13.378
Costa Del Sol,-89.0066,13.343
El Espino,-88.3048,13.17
Punta Mango,-88.19,13.164
La Ventana,-88.1554,13.1667
El Majague,-88.1288,13.1633
Toro de Oro,-88.125,13.165
La Vaca,-88.121,13.1662
Las Flores,-88.118,13.1677
El Cuco,-88.1013,13.1694
Las Tunas,-87.9733,13.1577
Lucky Mans,-87.8744,13.2168
The Boom,-87.3561,12.6269
Las Penitas,-87.0373,12.3714
Salinas Grandes,-86.8623,12.2586
Puerto Sandino,-86.777,12.188
Miramar,-86.766,12.167
Shack's/Shifty's,-86.7611,12.1639
Playa Hermosa,-86.7369,12.1093
El Transito,-86.708,12.052
Gran Pacifica,-86.6201,11.9109
Montelimar,-86.5214,11.8022
Masachapa,-86.522,11.7791
Pochomil,-86.4871,11.7523
Casares,-86.3606,11.6467
El Penon,-86.1777,11.5219
El Astillero,-86.176,11.518
Popoyo,-86.1116,11.4591
Popoyo Outer Reef,-86.11,11.455
Santana,-86.0852,11.4418
Playa Rosada,-86.0844,11.4339
Panga Drops,-86.056,11.408
Colorados,-86.0506,11.4055
Manzanillo,-86.0101,11.3658
Playa Maderas,-85.9045,11.2825
El Remanso,-85.8494,11.2205
Tamarind,-85.8469,11.2147
Playa Hermosa,-85.837,11.203
El Yanke,-85.8183,11.1809
El Coco,-85.8042,11.158
Sally Ann's,-85.8003,11.1314
Ollie's Point,-85.7998,10.851
Witches Rock,-85.6807,10.7949
Playa Del Coco,-85.6998,10.551
Playa Flamingo,-85.7931,10.4342
Playa Brasilito,-85.7978,10.4102
Playa Grande,-85.843,10.313
Tamarindo,-85.844,10.2997
Playa Langosta,-85.8523,10.2863
Avellanas,-85.8406,10.2297
Playa Negra,-85.832,10.194
Marbella,-85.7845,10.0896
Ostional,-85.705,9.995
Nosara,-85.6946,9.9634
Guiones,-85.668,9.94
Samara,-85.536,9.868
Camaronal,-85.444,9.861
Playa Coyote,-85.2684,9.7751
Playa Caletas,-85.2599,9.7538
Playa Manzanillo,-85.2118,9.6984
Playa Hermosa,-85.1926,9.6656
Santa Teresa,-85.1886,9.6497
Playa Carmen,-85.15,9.6198
Cedros,-85.0763,9.6297
Punta Barigona,-85.1469,9.5926
Mal Pais,-85.1418,9.5702
Tivives,-84.7038,9.8701
Roca Loca,-84.6265,9.5895
Boca Tusubres,-84.5551,9.5347
Boca Barranca,-84.7412,9.9582
Caldera Jetty,-84.7159,9.9225
Playa Escondida,-84.6732,9.6616
Herradura,-84.6616,9.6351
Playa Jaco,-84.6354,9.6169
Playa Hermosa North,-84.608,9.576
Playa Hermosa South,-84.5915,9.5652
Playa Esterillos,-84.4882,9.5263
Bejuco,-84.2888,9.4828
Boca Damas,-84.219,9.4538
Quepos Jetty,-84.1704,9.4253
Quepos Bombie,-84.1724,9.421
Playitas,-84.1643,9.3964
Manuel Antonio,-84.1539,9.3893
Playa El Rey,-84.1079,9.3732
Dominical,-83.8652,9.2506
Dominicalito,-83.842,9.2317
Punta Dominical,-83.8429,9.2242
Playa Hermosa - Osa Peninsula,-83.7632,9.1692
Punta Uvita,-83.7577,9.148
Playa Ballena,-83.6958,9.1106
Rio Sierpe Rivermouth,-83.6524,8.7841
Drake's Bay,-83.6496,8.7194
Rio Claro Rivermouth,-83.595,8.4638
Puerto Armuelles,-82.84,8.28
La Barqueta,-82.5737,8.3001
Las Lajas,-81.8667,8.1668
P-Land,-81.8179,8.0814
Nestles,-81.8147,8.0803
The Point,-81.7203,8.0376
Sandbar,-81.6931,8.0156
Emily's (Morro Negrito),-81.7141,8.0447
Punta Rocas,-81.28,7.635
Santa Catalina - La Punta,-81.2577,7.6235
El Estero,-81.2464,7.6252
Playa Reina,-80.9958,7.6208
Playa Morrillo,-80.9539,7.4888
CORTO CIRCUITO,-80.5644,7.2419
Cambutal El Frente,-80.4993,7.2486
Guanico,-80.4181,7.2715
Playa Venao,-80.1959,7.4241
Playa Pedasi,-80.0031,7.53
Rio Mar,-80.0054,8.4313
Punta Palmar,-79.954,8.466
Hawaiisito,-79.9459,8.4812
San Carlos Point,-79.9434,8.4841
Esmeralda,-79.9316,8.4944
Punta Teta,-79.917,8.504
Rinconsito,-79.9131,8.5078
Rocky Point,-79.8915,8.5229
Playa Serena,-79.8673,8.5488
Playa Malibú,-79.8399,8.5566
Playa Caracol,-79.7948,8.5732
Las Bóvedas,-79.5312,8.9493
Panamá La Vieja (Panama City),-79.4833,9.0022
Nuevo Loco,-79.4765,9.0071
Isla Grande,-79.5546,9.6335
La Zurda,-79.4848,9.0051
Mojon Beach,-79.4677,9.006
Mazzeti Break,-79.1336,8.9511
CHEPILLO,-79.1314,8.9431
Main Break,-79.1272,8.9419
Jaqué,-78.1613,7.5132
El Valle,-77.4437,6.109
Derecha Secreta,-77.3519,5.9773
Jurubida,-77.2843,5.8401
Tribuga,-77.2647,5.7897
Nuqui,-77.2771,5.715
El Cantil,-77.4171,5.6289
Terco,-77.4284,5.6231
Termales,-77.4446,5.6068
El Mystic,-77.477,5.6033
Pico De Loro,-77.5079,5.5706
Punta Brava,-77.507,5.5684
Amargal,-77.5077,5.5675
Juan Tornillo,-77.5116,5.5429
Pela Pela,-77.5082,5.5679
Pico Pico,-77.5092,5.5682
Secret Right,-77.5225,5.4753
Playa de Choncho,-77.4685,4.0671
Playa la Concepción,-77.4013,3.9847
Playa Chuchero,-77.3139,3.9417
Playa Santa Ana,-77.195,3.7142
Playa Candelaria,-77.6,3.1167
Playa La Playeta,-77.1404,8.4186
Playa Culebra,-76.1735,9.1966
Playa La Playona,-77.198,8.4457
Playa del Viento,-76.0487,9.3451
Colpipe,-76.17,9.3946
Playa de Los Venados,-75.9847,9.3715
Playa Grande,-75.762200000000007,9.4055
Playa Linda,-75.5803,10.3688
Hilton,-75.5574,10.3939
Cartagena Jetty,-75.5645,10.3993
Castillogrande,-75.5554,10.3944
Balneario de Marbella,-75.5369,10.4364
Las Velas,-75.5359,10.4379
Playa Veronica,-75.0844,10.8796
Playa del Ferú,-75.0833,10.8833
Playa de Pradomar,-74.9975,10.9784
El Muelle,-74.9641,10.9904
Pradomar,-74.9552,11.0047
El Bolsillo,-74.9522,11.0085
Mahalo,-74.9367,11.0196
Punta Roca,-74.9188,11.0465
Playa de Los Pescadores,-74.8742,11.0459
Playón de Cachimbero,-74.2625,11.0091
Playa La Cueva,-74.2264,11.2283
Playa del Centro,-74.2149,11.2443
Playa Brava,-74.0983,11.3198
Arrecifes,-73.9476,11.3164
Los Naranjos,-73.8928,11.2983
Casa Grande,-73.8553,11.2751
Buritaca,-73.7715,11.265
Viento Fresco,-73.7082,11.2591
Las Gaviotas,-73.567,11.2605
Playa de Los Holandeses,-73.4539,11.2584
El Barco,-69.9666,12.1737
Punta Tumatey,-69.9363,12.1728
Bahía Tiraya,-69.8573,12.0694
Cazon (Buchuaco),-69.8205,11.9943
Las Cabanas,-69.8162,11.9562
Playa de Los Camarones,-69.7397,11.4715
Muaco,-69.5643,11.4772
Playa Los Muertos,-68.2442,10.9
Playa Mayorquina,-68.2289,10.875
Playa Azul,-68.2291,10.8462
El Peaje,-68.2529,10.6028
Palma Sola,-68.173,10.508
Playa Los Cuatro,-68.139,10.49
El Palito,-68.111,10.483
La Playita,-68.082,10.493
Playa Waikiki,-68.0382,10.4832
Cumboto,-68.038,10.483
Playa Blanca,-68.0272,10.4759
Macuro,-68.01,10.498
La Bocaina,-67.931,10.464
Patanemo,-67.9231,10.4538
Cuyagua,-67.689,10.498
El Malecon,-67.606,10.51
Puerto Colombia,-67.5982,10.5078
Mamo,-66.994,10.612
Playita,-66.976,10.608
Tanaguarena,-66.8512,10.6216
Los Cocos,-66.838,10.618
Puerto Azul,-66.785,10.613
Carmen D'Uria,-66.7674,10.6159
Otro Pais,-66.721,10.624
Playa Pantaleta,-66.715,10.626
Fido Point,-66.7048,10.6223
Punta Care,-66.693,10.624
Anare,-66.652,10.625
Los Caracas,-66.575,10.629
Todasana,-66.46,10.6284
La Sabana,-66.374,10.616
Chirimena,-66.195,10.623
Ciudad Balneario Higuerote,-66.1107,10.503
Punta Arena ,-64.407,10.9776
Playa de Mula,-64.3472,11.0488
Playa de La Pared,-64.313,11.0635
Funeral Point,-64.299,11.07
Playa de El Tunal,-64.2976,11.0664
Taguantar ,-63.9907,11.0704
Playa Caribe,-63.9804,11.1056
Playa Caribe,-63.9709,11.1099
Puerto Cruz,-63.923,11.127
Playa el Agua,-63.868,11.151
Rocky Point (Margarita),-63.854,11.1381
Playa El Humo,-63.8776,11.1661
Parguito,-63.845,11.129
Playa de El Tirano,-63.8442,11.1124
Playa El Cardón,-63.841,11.1061
Guacuco,-63.815,11.055
Las Salinas ,-63.786,11.0115
Punta ballena ,-63.7817,10.9944
Playa El Ángel,-63.8038,10.9849
Playa Chacopata,-63.8148,10.6904
Playa de Guaranache,-64.1853,10.6345
Playa de San Luis,-64.2043,10.4337
Chacopata,-63.7935,10.6899
La Esmeralda,-63.4851,10.6498
Playa Copey,-63.2542,10.6708
Playa Curumiche,-63.0434,10.7117
Playa de Plata,-62.755,10.7382
Playa Los Cocos,-62.6709,10.7414
Playa de Ladera,-64.2479,10.6468
Punta de Guiria,-63.323,10.681
Carupano,-63.236,10.675
Chagurama,-63.047,10.715
Pui Pui,-62.968,10.701
"Las Cuevas, Trinidad",-61.3928,10.7815
Blanchisseuse,-61.3013,10.7972
Grande Riviere,-61.0496,10.8289
Sans Souci Bay,-61.0021,10.8393
Balandra Bay,-60.9896,10.7177
Toco Depot,-60.9498,10.8335
Salybia Bay,-60.9202,10.8355
Airports,-60.8478,11.1503
Sunset Rights,-60.8411,11.162
Sunset Left,-60.8425,11.1702
Mount Irvine,-60.797,11.197
Crazy's,-60.6003,11.2237
South Coast,-60.5978,11.2087
Cherry Hill,-61.757,12.062
Prickly Bay,-61.762,11.989
Georgetown River mouth,-61.1154,13.2911
Georgetown Playing Field,-61.1165,13.2789
Ship In Bay,-61.1386,13.1875
3rd Reef,-61.1955,13.1259
Middle Reef,-61.1989,13.1283
1st Reef,-61.1942,13.1238
Pigeon Point,-60.96,14.094
Winjammer,-60.976,14.058
Tomate,-61.2269,14.8306
Ceron,-61.224,14.8356
Anse couleuvre,-61.22,14.845
Bagasse,-61.1826,14.8741
Charlot,-61.1803,14.8758
Grand Riviere,-61.13,14.87
Basse Pointe,-61.1152,14.8704
Le Lorrain,-61.0537,14.8342
Charpencaye,-61.0131,14.808
Cocoa,-60.9083,14.7685
Plage des Surfeurs,-60.8997,14.7713
Tartane,-60.899,14.771
Turd Burger's,-61.296,15.557
Port Louis (Grande Terre),-61.5396,16.4309
Le Moule,-61.354,16.335
Anse bertrand,-61.513,16.473
La Station,-61.3395,16.3372
Alize,-61.3296,16.3368
Anse Salabouelle,-61.2653,16.3086
Port St-Francois,-61.2696,16.2478
Le Helleux,-61.338,16.241
La Caravelle,-61.3953,16.2159
Petit havre,-61.427,16.208
Hotel Novotel,-61.5229,16.2131
Cupecoy,-63.1353,18.0493
The Ledge,-62.8257,17.9083
Toiny,-62.7983,17.896
Yacht Harbour,-64.4394,18.4506
West End,-64.4172,18.7463
Josiah's Bay,-64.5906,18.447
Loblolly Bay,-64.3044,18.7424
Brewers Bay,-64.6572,18.447
Cane Garden Bay,-64.6617,18.4286
Apple Bay,-64.6808,18.4013
Cappoons Bay/Bomba Shack,-64.68,18.4
Cinnamon Bay,-64.7564,18.355
Reef Bay Beach,-64.756,18.3172
Vacuums,-64.8917,17.6933
Denis Bay,-64.7757,18.3526
Zoni Beach,-65.2585,18.3213
Playa Flamenco,-65.3163,18.328
Grassy Point,-64.6113,17.7334
Judith's Fancy Beach,-64.741,17.777
Fareham,-64.672,17.71
Turner Bay,-64.797,18.326
John's Folly,-64.701,18.316
Hull Bay,-64.955,18.371
Sprat Bay,-64.945,18.319
Inches,-65.9625,17.9714
El Cocal,-65.8462,18.0151
Cibuco,-66.3956,18.4909
Las Pasas,-66.3416,18.4824
Kikita Beach,-66.2623,18.4775
El Unico,-66.2391,18.4689
Cochino,-66.1799,18.4556
La Ocho,-66.0931,18.4672
San Juan,-66.0738,18.46
La Bomba,-66.0636,18.4562
Pine Grove ,-66.0129,18.4446
Chatarra,-65.9667,18.4553
Aviones,-65.9579,18.452
Tocones,-65.9564,18.4518
La Pared,-65.7146,18.3772
La Selva,-65.6718,18.3644
Wilderness,-67.168,18.4851
Ruins,-67.1626,18.4888
Surfer's Beach,-67.141,18.5066
Table Top,-67.1388,18.5081
Jobos,-67.077,18.515
Motones,-67.0666,18.5146
Dunes (Puerto Rico),-67.0467,18.5148
Middles,-67.0391,18.5137
Guajataca,-66.9558,18.4904
Margara,-66.7309,18.4759
Caza y Pesca,-66.6847,18.481
Cueva del Indio,-66.6432,18.4905
Hallows,-66.6106,18.4914
Los Tubos,-66.449,18.4727
Wishing Well,-67.1696,18.4725
Gas Chambers,-67.167,18.4609
Crash Boat,-67.1643,18.4573
Bridges,-67.156,18.4253
BCs,-67.2046,18.3897
Antonio's,-67.2528,18.3734
Parking Lots,-67.2539,18.3721
Sandy Beach,-67.2592,18.3718
Puntas,-67.2594,18.3716
Pools,-67.2612,18.3709
Domes,-67.2713,18.3659
Indicators,-67.2718,18.3609
The Point,-67.2718,18.3591
Maria's,-67.2716,18.3585
Dogman's,-67.269,18.3555
Tres Palmas,-67.2696,18.3505
Steps Beach,-67.2643,18.3496
Little Malibu,-67.2608,18.3436
Puerto Plata,-70.6885,19.8036
La Bahia,-70.5188,19.7609
Encuentro,-70.45,19.783
Sosua,-70.519,19.76
La Preciosa,-69.9986,19.6804
Las Terrenas,-69.5702,19.3159
Playa Macao,-68.5355,18.7733
Bahoruco,-71.1607,17.9888
Patho Beach,-70.189,18.229
El Chinchorro,-70.0114,18.4203
La Boya,-69.631,18.433
Pine Cay,-72.134,21.866
Tiburon Reefs,-74.3972,18.3152
Les Anglais,-74.2244,18.3059
Mahaut Hugues,-73.843,18.1122
Torbeck,-73.8075,18.157
Rainbow Beach,-73.4726,18.2572
Pistons,-72.5422,18.2309
Ginsu,-72.218,19.786
Le Borgne,-72.5253,19.8494
Caracol,-72.0161,19.7518
Runaways,-77.3212,18.4662
Peeny Wally's,-76.6751,18.2587
Zoo,-76.7175,17.945
Copa,-76.6942,17.9422
Bull Bay,-76.6496,17.9252
Makka,-76.5829,17.8695
Rozelle Beach,-76.4182,17.8744
Ranch,-76.1898,17.9085
Boston Bay,-76.333,18.1365
Lighthouse,-76.7793,17.9279
South Sound,-81.3899,19.2678
Old Man's,-82.4936,23.0929
Cabo de San Antonio,-84.8817,21.8156
Viejo y el Mar,-82.4948,23.0965
El Cayo,-82.4568,23.0997
La Setenta (Playa 70),-82.4425,23.1118
El Bajo (Malecon),-82.4084,23.1367
La Habana,-82.3878,23.1492
Playas del Este,-82.1532,23.1721
Sun Beach,-81.1729,23.1937
Cayo Coco,-78.4903,22.5252
Gibara Coast,-76.1743,21.1827
Gibara,-76.1302,21.1527
Puerto Rico (Cuba),-75.5873,20.9723
Playa mar Verde,-75.8599,19.9643
Windmills - Guantanamo,-75.1182,19.8984
Cajo Babo,-74.4972,20.0627
Baracoa Coast,-74.3851,20.2994
Yumuri,-74.3459,20.297
Willawahs (Guana Cay),-77.1058,26.669
Indicas,-76.9551,26.552
Four Rocks,-76.9561,26.5385
Rush Reef,-76.9686,26.5133
Rocky Bay,-76.9724,26.5103
Garbanzo,-76.9737,26.5074
Tilloo Cut,-76.9783,26.4979
Egg Island,-76.89,25.4859
Rose Island,-77.193,25.0868
Whale Point Cut,-76.6279,25.4781
Holiday Beach,-76.5543,25.4096
Surfer's Beach,-76.5254,25.3824
Ledges,-76.4851,25.3667
Hidden Beach,-76.4254,25.3387
James Point,-76.3746,25.3534
North Palmetto Point,-76.1229,25.1519
Rock Sound,-76.127,24.9069
Paradise Island ,-77.3151,25.09
Palmetto Pavilion,-80.0692,26.3506
Deerfield Beach Pier,-80.0745,26.3172
Hillsboro Beach,-80.0761,26.2971
Hillsboro Inlet,-80.0805,26.2549
Pompano Pier Northside,-80.0874,26.2357
Pompano Pier,-80.0874,26.2347
Commercial Pier,-80.0922,26.1892
NE 14th Ct.,-80.1013,26.1457
Spoils,-80.103,26.0971
John Lloyd State Park,-80.1073,26.0909
Dania Pier,-80.1087,26.058
Franklin Street,-80.1115,26.0483
Haulover Inlet (North Jetty),-80.1211,25.9015
Haulover Inlet (South Jetty),-80.1212,25.8978
Surfside,-80.1197,25.8824
85th Street,-80.1183,25.8705
40th St.,-80.1208,25.8122
30th Street,-80.1222,25.8041
21st Street,-80.1253,25.7952
5th Street,-80.1288,25.7747
